#iteration,Porcupine Basin,Rockall Plateau area A,Rockall Plateau area B,Rockall Plateau area C,Rockall Plateau area D,Northeast Greenland basin,Voring / More basin,Faroe-Shetland basin,Total
7559,207.1463551,242.4839037,432.4339538,2017.183226,133.3999771,777.2089742,1029.968402,656.9937872,5496.818579
7560,278.3271599,224.573364,607.5686814,1912.49967,97.3500487,702.3039852,2546.703506,798.5767569,7167.903172
7561,218.6195664,190.7047277,319.9087633,2879.42223,119.3705741,832.3290963,2440.713551,829.4731712,7830.54168
7562,773.0730023,217.7131526,518.3315932,2600.044463,70.50500322,801.0254222,2233.167557,751.0787518,7964.938945
7563,460.2331984,169.5684121,484.6673459,1926.079098,83.88225074,772.1374791,2076.859538,829.8075072,6803.234829
7564,307.7124642,242.1187377,507.0578913,2369.188076,92.05572806,1238.137923,5459.692952,1664.165745,11880.12952
7565,203.4679302,169.6446639,962.5803389,1795.518645,265.0374707,1039.324031,2143.294407,919.3488867,7498.216373
7566,198.0911601,234.5776303,331.1337,2646.855791,98.1100829,741.9549942,2228.398668,769.6498948,7248.771921
7567,216.7322039,266.4018658,309.1027339,2230.047661,108.2666298,640.0303383,2383.460534,861.3483111,7015.390278
7568,212.9584881,206.6951093,432.8503659,2732.498865,51.35642809,801.2230459,2797.310029,1054.590601,8289.482932
7569,286.8946849,393.5413899,483.6464721,2389.156421,91.4289214,866.2706835,1843.111265,821.1549,7175.204738
7570,276.9761226,204.9393295,476.3878303,1637.710552,88.44202037,868.4734937,3129.513473,1164.871675,7847.314496
7571,256.5426297,350.2238283,405.2816486,1970.713622,108.1675979,1369.492109,3575.854073,795.2513365,8831.526845
7572,325.0731242,245.1144357,414.366262,2273.796448,78.29346644,1252.640865,2685.849906,961.7398303,8236.874338
7573,278.0556861,282.2675534,442.8361451,2568.829596,39.73741881,745.8932151,1775.880121,929.1253692,7062.625105
7574,295.7992816,208.4360739,1075.434613,2043.141774,87.03965538,463.2129209,2397.852855,670.1517865,7241.06896
7575,176.3555563,254.3759048,364.7307415,2270.818092,94.7453801,880.6797777,3835.130123,780.33656,8657.172135
7576,284.2176114,379.7194641,585.9091357,2470.602728,62.83371008,679.1237929,2567.551789,684.968918,7714.927149
7577,142.334841,392.3291433,406.8230447,2724.338001,113.5913363,651.6885018,1754.354792,881.5464672,7067.006127
7578,297.3409251,189.9099166,486.3391829,2269.635549,103.2525727,1290.499953,1807.163287,626.4453236,7070.58671
7579,224.758823,294.6760663,507.2374785,2733.871203,138.7637221,940.5418395,1345.519133,858.1373197,7043.505585
7580,379.9235674,213.9963245,394.8103081,1909.472104,60.52010848,884.4835342,3164.591722,969.74893,7977.546599
7581,238.2121434,188.8349273,421.2775326,1708.05446,119.273403,944.6316678,4740.25643,1337.419428,9697.959992
7582,263.8170266,175.2880292,436.874576,2584.050656,81.30995929,1248.984033,2053.474939,863.3598249,7707.159044
7583,187.6634548,278.1525804,449.5487211,3008.357123,110.7023107,1030.644618,9300.465418,2245.610035,16611.14426
7584,250.6466501,207.1282647,359.3793817,3140.833289,99.39771672,675.6635767,2617.697072,975.183226,8325.929177
7585,219.0279469,297.9738312,523.2084066,3179.304079,290.202204,626.0853845,2536.388513,796.9696512,8469.160016
7586,185.2915574,294.3566847,562.9887539,1952.329166,70.13837553,1579.422796,3339.050722,982.5332157,8966.111271
7587,229.2955771,293.6549953,496.1871328,2394.525047,89.81268442,598.6033971,2403.852501,767.3566362,7273.287971
7588,186.8659238,193.0786231,501.5044831,3195.947068,73.58573786,814.3360102,3840.605729,1203.956017,10009.87959
7589,176.0476572,406.1529752,397.5506718,1405.792341,119.7842079,623.595902,2390.614689,806.9989228,6326.537367
7590,285.6370327,455.1468433,510.5872384,2492.493035,106.8353233,655.0421689,2842.1289,1023.289889,8371.160431
7591,155.069633,367.5036003,496.8307118,1975.372421,120.3817675,426.1607618,2590.21807,1008.793493,7140.330458
7592,214.2135255,278.2376613,662.8066409,2417.106012,69.03349231,451.5172416,1818.86958,874.4359614,6786.220115
7593,193.2687348,278.9565569,541.8810721,3156.799475,79.69236624,806.530409,2572.515108,716.6806213,8346.324343
7594,263.7962719,180.7946425,482.9754229,2690.020952,92.29770259,970.0166334,1739.654565,814.7782773,7234.334468
7595,248.9513948,265.7213384,372.8222445,2325.537689,118.5686338,1612.183874,1800.598165,905.4306753,7649.814015
7596,235.2096472,212.1961491,706.5365675,2536.112386,79.69949301,653.1007982,3468.650728,797.6506453,8689.156414
7597,172.6986178,189.2802965,741.1076426,3248.942944,107.1519504,1651.980357,1924.888417,832.6031904,8868.653416
7598,197.6340023,235.4623939,438.0349923,1739.904557,108.2360622,887.3233097,2105.470083,849.5086271,6561.574028
7599,356.2352502,975.4601615,350.6898434,2046.896031,116.6387534,793.6585273,1900.761858,735.1258307,7275.466256
7600,170.5511255,222.2920151,554.0217295,2176.914047,113.4219991,931.4096785,3690.057201,995.3487185,8854.016514
7601,184.5678399,223.5308527,421.0461828,2136.834951,185.4583545,877.8482933,3565.108387,1029.492612,8623.887473
7602,312.027811,295.4541644,475.1419314,2164.81535,64.92615521,1123.589662,3743.796339,994.4900277,9174.241441
7603,216.9377857,234.7434844,620.8456339,2530.706554,80.62133249,1164.046205,3144.223341,868.9987088,8861.123045
7604,223.293608,250.8164579,326.8056533,2140.355492,85.16727847,980.6971278,3261.702911,758.4095459,8027.248074
7605,260.0756721,248.4872288,550.1880828,1993.258227,116.1815426,456.8181316,3704.812841,1279.430767,8609.252493
7606,257.7180259,238.9225368,341.4463855,2734.756791,107.8299379,815.4791574,2318.05182,767.035972,7581.240627
7607,246.9140012,409.6018578,481.1092859,3171.928157,71.34152861,655.9584075,1740.745188,867.0769914,7644.675417
7608,312.5738061,163.2170948,347.3529815,1603.80719,143.0366144,1110.566234,2378.832541,768.3987079,6827.78517
7609,186.2513047,331.1508618,379.1502189,4975.751297,249.3979572,856.4973148,3053.672894,864.2670817,10896.13893
7610,169.492958,216.4368583,438.3038139,2210.93813,86.53987594,1485.393007,4971.66966,1642.153373,11220.92768
7611,159.9043912,172.2231298,617.1061204,2448.520728,110.2097369,985.5280293,2261.219237,863.1592447,7617.870617
7612,180.5907545,238.0120876,333.1698371,2193.491931,89.48389565,903.8725128,1847.264036,524.0060186,6309.891073
7613,161.4565864,188.4492536,523.4836855,2224.211798,82.64872014,1640.245129,2834.147134,818.5846827,8473.226989
7614,198.7333123,223.2728078,339.118353,2350.412148,87.25925425,1047.980315,2081.672897,781.80703,7110.256117
7615,293.9157047,473.7270202,509.8031515,3092.629211,80.10391497,2310.177133,1657.382798,729.5054947,9147.244428
7616,282.8586382,157.9695419,386.4151759,2218.50448,81.6383478,728.9664433,2138.504282,1051.847139,7046.704048
7617,242.4017093,177.7768736,764.0994854,2093.058741,118.2833673,1529.748514,3040.915743,903.960692,8870.245126
7618,380.7671352,241.6590654,417.3237272,2489.857635,63.08931963,1092.248197,2839.724204,1487.667394,9012.336677
7619,259.5858181,333.9101758,451.5856617,1811.655663,69.74161529,975.9592031,2965.810138,642.6288975,7510.877172
7620,168.4204911,404.0396727,410.2579169,2068.096738,175.2255919,816.5017412,2486.587029,1037.297857,7566.427038
7621,328.4249403,194.0639402,503.791256,2340.892713,99.63909164,666.6579462,1630.977541,571.3137097,6335.761138
7622,278.0662013,322.1232568,313.1313731,1894.284269,94.88190888,756.9008895,1907.135336,687.9194193,6254.442654
7623,420.8185048,197.4718616,451.284132,2752.574897,57.11386163,395.8949203,4212.197004,1213.726566,9701.081747
7624,415.2273871,220.3763357,479.0679096,1583.671327,58.11729954,1623.176375,2906.759412,1075.895325,8362.291371
7625,269.6396434,245.3704402,937.9963482,1913.438759,87.42886145,1600.436411,2328.838556,734.3022689,8117.451288
7626,329.4393543,224.7418013,575.9081335,1840.000995,102.7971705,1547.753021,1943.426161,1233.977672,7798.044309
7627,248.0370792,198.5217295,826.596678,1584.251676,114.1779923,1560.984844,2160.78788,1007.99156,7701.349439
7628,310.5284829,246.4189548,471.095129,1948.250918,112.6185334,1299.133777,1968.322874,948.9534277,7305.322097
7629,267.4319076,180.3082589,605.5713351,2288.374251,80.16273832,633.2863629,1485.811649,841.6823347,6382.628838
7630,319.3313983,413.9178971,583.2952114,1942.431567,95.43557354,545.2193791,2304.003576,784.7247281,6988.359331
7631,219.0409455,330.3313854,587.7627065,4172.640674,140.4747928,658.0780041,2203.452408,967.9262467,9279.707163
7632,242.9153236,241.6959989,486.1771146,1734.527255,123.651745,683.1236269,3006.334989,1068.294749,7586.720802
7633,210.1323755,209.0000365,553.1250335,2374.405915,94.40701751,775.8681095,3327.03229,944.4206386,8488.391416
7634,218.9067543,477.5169594,503.0776975,2088.741009,112.148125,922.0766296,1755.904448,825.326674,6903.698297
7635,327.6237069,211.8519784,396.7763684,2277.395085,128.4834817,1554.162019,1739.733075,649.4395578,7285.465272
7636,602.1572014,254.2803492,660.9060335,1952.053442,119.8216452,988.9503038,2219.235351,975.0069681,7772.411294
7637,382.4461398,237.4693029,609.6587264,2796.208411,79.30207452,468.4267198,1871.483097,847.2227777,7292.217249
7638,202.775163,251.6551719,358.715937,1704.772843,148.5890714,856.0417013,2319.679827,591.260025,6433.48974
7639,138.3890913,413.0670566,551.7326398,1609.155722,78.26287059,1044.927018,1963.000669,669.7985282,6468.333595
7640,234.3020647,211.7882544,405.526251,3373.532554,95.39929186,640.6953973,2062.795006,837.3426122,7861.381431
7641,358.6518758,269.6343044,555.895461,3044.551648,118.668997,895.5815058,2802.245315,697.1275483,8742.356655
7642,373.6303825,222.8885914,345.6565296,1966.088239,50.54289039,548.7479445,2537.426196,996.9219749,7041.902748
7643,328.272275,275.6344005,339.7284215,1874.757048,71.37429684,1016.699452,2349.084135,759.0456479,7014.595677
7644,390.0570953,267.2699853,323.7430918,1737.370625,88.05750415,1303.730686,2651.430244,701.7031495,7463.362381
7645,196.4163567,345.3396463,718.1046409,1667.347159,194.9845873,848.9447562,3456.369233,1211.910742,8639.417121
7646,548.3478176,208.5915943,322.4461305,2028.8578,72.56936097,1178.351457,1238.412541,677.6018016,6275.178503
7647,255.335332,164.3395836,370.4587619,1410.847777,73.88197446,963.1292637,2371.448355,1037.621857,6647.062905
7648,239.388171,182.1378518,338.305364,2230.93503,97.04993086,719.7798206,2640.603768,705.9630228,7154.162959
7649,147.2667724,228.6561998,449.990775,1834.670924,125.6912159,910.4307191,3085.520836,1191.609973,7973.837415
7650,158.0900343,340.6901438,564.803069,1973.012952,157.4184609,1067.607629,1781.80646,680.1380217,6723.566771
7651,238.157555,262.1181771,435.551252,1956.489188,84.11015281,807.7642973,1557.809891,657.4004957,5999.401009
7652,287.292963,472.898822,390.3090109,2043.03493,105.4688958,625.6006348,1619.711705,661.9517603,6206.268722
7653,286.2529081,283.686527,425.3894936,2948.990622,142.185646,1289.46971,3517.224418,1013.369473,9906.568798
7654,255.2045356,253.3876303,473.4399219,3641.874917,142.3242694,1062.537072,1992.435266,702.3885134,8523.592126
7655,278.5533413,460.4168999,433.5491834,2560.292161,95.76233627,708.1837828,2253.871443,728.2121644,7518.841312
7656,284.4254815,351.4764131,408.107832,3903.063286,109.823584,569.3147191,2756.372228,1024.910206,9407.49375
7657,203.917766,234.547374,395.537213,2458.428182,86.77356308,930.9214808,1868.387782,634.6410029,6813.154364
7658,318.5948516,357.3374705,384.262521,3414.001821,87.83443542,860.7115634,3496.656689,1048.672675,9968.072027
7659,250.6329095,238.3509814,510.0779957,2604.947855,79.98389951,989.0278166,2560.783984,885.7576547,8119.563096
7660,272.4178755,265.5691885,425.9068642,2147.799137,67.10507607,583.5510141,3492.940726,845.331802,8100.621683
7661,292.3804355,274.0483577,328.4064973,2689.055659,57.5845241,1169.333945,6345.464724,1855.537085,13011.81123
7662,225.5189011,266.2509922,453.2536547,2236.675737,71.29060544,938.5579278,3042.917976,1016.220086,8250.68588
7663,268.3113556,192.5445595,548.1404185,1986.084021,86.78203201,697.9186079,3032.040001,1530.570619,8342.391615
7664,253.483724,237.0163906,338.3837769,2099.357306,139.4448282,1260.184325,3750.675164,965.0189458,9043.564461
7665,214.0963187,215.8912746,436.7603032,2565.379265,88.36164008,1220.720218,1977.325474,885.9106488,7604.445142
7666,201.0873808,288.4455828,494.8029217,2390.669089,103.3875179,868.908637,2034.954971,1094.086696,7476.342796
7667,226.4512987,180.2664825,368.5338948,3241.418871,43.00490624,919.1169472,2094.679731,715.4232037,7788.895335
7668,224.3039958,298.8542546,341.9572629,2814.60645,94.70302331,963.774106,1609.574492,891.7963198,7239.569904
7669,271.3974309,276.3645578,392.9945525,3770.219998,347.965874,501.9281386,2270.672085,610.7942782,8442.336915
7670,232.1387263,318.0543718,415.7342357,2933.606635,82.55600939,1072.848446,1624.078215,693.6958528,7372.712492
7671,237.9268013,289.577853,531.5098979,2079.079674,92.98575545,1183.393936,3105.016054,696.9937089,8216.483681
7672,195.4640856,172.2252212,427.7083433,2414.359361,75.63067093,552.7079798,2403.077648,808.1981895,7049.371499
7673,241.8141981,249.3786356,358.7609067,1789.245276,103.7579468,559.3384811,1849.513644,1035.864835,6187.673923
7674,197.4142756,233.134529,454.8485399,1620.905597,70.55349225,773.5559648,17637.44815,5188.943799,26176.80435
7675,432.5034456,281.4786646,386.6184311,2432.693754,99.49349724,911.935871,1669.862824,1156.868035,7371.454523
7676,421.3046305,302.0918047,362.1051197,4081.727896,91.70145162,689.7303567,2220.258367,619.0090029,8787.928629
7677,234.416015,488.0996651,412.0597448,3235.335258,159.1676309,712.3515658,2162.058657,967.2169502,8370.705487
7678,221.2075962,232.1042271,464.278326,2316.389735,121.3283105,992.5537094,1897.757321,988.9498158,7234.569041
7679,252.7635923,336.4517755,313.4474005,1859.269506,172.9207876,832.8013339,4032.290529,961.6957568,8761.640682
7680,233.489393,339.0234667,593.3165883,1919.567915,89.96530077,756.7193151,1348.128666,522.7484581,5802.959103
7681,224.1955218,272.8994713,493.5027176,2338.571595,67.54658918,1220.821432,2633.233992,773.7989871,8024.570306
7682,260.898279,254.5492005,524.8891144,2747.432845,101.6784814,767.7603021,2647.84419,782.7591622,8087.811575
7683,292.7229657,243.7158017,744.1364003,2086.130617,85.68872132,1083.840252,2703.522055,841.391219,8081.148032
7684,294.2732277,297.8903362,494.3804697,1927.433988,86.52381169,720.632381,2009.417755,738.164608,6568.716577
7685,380.6339414,268.8486471,420.9647129,3108.329837,103.2702269,642.743074,2674.061676,1052.732318,8651.584433
7686,244.3309455,350.0005636,582.7805129,1891.488936,83.42599289,1228.548825,4785.335479,1010.741452,10176.65271
7687,252.3486911,480.6746461,302.375643,2866.401733,80.97099606,633.3719769,1786.578703,855.3035374,7258.025927
7688,277.4529535,269.3678042,400.9818901,2230.330185,106.2842383,861.2626044,1901.619807,828.1457253,6875.445208
7689,160.8431495,203.6877283,398.4429764,2127.519316,89.05220315,548.6222992,5880.540964,2066.329726,11475.03836
7690,344.4122585,318.7619313,404.1385293,2437.15503,87.55938366,971.551836,3201.434158,964.3621845,8729.375311
7691,334.5681979,240.8608253,439.4999419,2197.072417,145.2868579,951.5426318,1654.247993,780.2238783,6743.302743
7692,196.9746102,298.3691137,418.8972269,4471.555222,104.0658753,981.1815129,2513.156911,803.0299984,9787.23047
7693,226.9976101,310.2075735,400.9954759,5188.968957,144.501704,1078.967577,977.4689974,565.5586017,8893.666497
7694,161.2951998,388.8235886,513.5275469,2630.892243,66.80668231,1283.607839,1999.533284,623.962901,7668.449285
7695,365.2966666,180.3543547,506.3729923,2292.50394,83.63271511,552.3836499,2622.839907,1044.3745,7647.758726
7696,290.7205479,209.1005816,455.4377795,1752.233458,46.89318288,783.0745882,2219.796132,884.8161128,6642.072383
7697,220.4280467,401.2095819,711.7671367,1634.760246,108.4635325,540.8615981,2618.724427,790.9829259,7027.197495
7698,251.7188835,273.2227846,553.9419795,1976.609208,92.70606267,910.1736489,2905.954458,776.9889315,7741.315957
7699,201.6482667,244.0526212,567.4240728,1625.365791,118.5696726,391.8512114,3230.115083,782.1127038,7161.139423
7700,185.8994904,273.9094266,399.8014268,2228.045593,90.6677639,1212.33516,2456.710318,710.1516658,7557.520845
7701,310.38647,280.9307889,486.3233561,2233.644121,67.76520535,1013.386996,1899.329486,613.9118108,6905.678234
7702,215.277863,246.574195,354.0258745,1612.196086,75.95530628,580.35853,2848.815714,980.4395937,6913.643162
7703,264.5025823,206.032626,612.8382176,1782.732856,102.4161691,933.24541,1685.807568,877.6931643,6465.268593
7704,166.7254697,427.8235902,485.3401087,2136.776466,102.405862,841.6585914,2429.837226,918.834161,7509.401475
7705,270.1553551,247.9136647,867.5025512,2853.574519,93.20756468,538.9680377,2720.076645,1217.54125,8808.939587
7706,250.0306007,250.4033427,497.9088903,3425.81224,95.49697699,716.3494196,4199.328412,1144.281942,10579.61182
7707,189.5061599,295.69496,478.7313218,3217.728996,80.51331585,1284.814204,2508.481896,906.4729674,8961.943821
7708,172.9072485,279.2916542,369.7968233,1725.00729,102.3339753,949.9742531,2915.580837,828.9449261,7343.837008
7709,176.1621455,239.5107103,549.8025526,2222.321678,83.24575736,959.9553464,3709.788441,1275.87412,9216.660751
7710,335.8411483,172.9442895,439.3208874,2155.226386,71.0003584,1469.826826,2504.629603,745.8241659,7894.613665
7711,208.3674298,176.5866172,418.5647852,2703.615852,122.5883183,958.4170037,2647.958724,1577.737475,8813.836205
7712,190.232191,206.3726298,1093.264864,2429.735098,104.4156255,1305.068212,3903.473476,994.0403405,10226.60244
7713,229.6390953,222.7511547,425.7524471,1703.386582,116.8536867,960.3807899,2005.606519,640.0721757,6304.44245
7714,183.074091,255.8426972,903.7265431,2165.922145,74.04351575,878.5766778,1328.980783,418.1201283,6208.286581
7715,261.9770401,223.8324531,318.7187541,2065.683199,86.02095262,351.0244513,1834.055977,895.5703681,6036.883195
7716,247.2817314,264.6962939,447.7150572,2145.244955,116.1351967,806.5609821,1974.82306,695.4072934,6697.86457
7717,394.5793628,438.8190084,448.5624023,2351.814995,57.74494838,893.2744086,3496.434907,894.7675228,8975.997555
7718,263.9990332,209.4024831,543.6650187,1908.744494,84.84078886,710.4967797,2619.446614,858.9106052,7199.505817
7719,229.6547587,220.1315423,477.5147862,1456.034757,100.4651509,1005.594466,1539.287858,890.8171409,5919.50046
7720,2741.856498,272.8102395,387.0845755,1792.01896,119.9482755,780.3872639,2356.776302,826.2715183,9277.153633
7721,200.156601,373.1670841,394.1872602,1818.61362,72.78524829,584.9332252,2218.775667,624.2302518,6286.848958
7722,230.4422846,257.1402397,282.5375685,3503.234802,77.00300712,831.038933,1322.73825,835.4080238,7339.543109
7723,373.7851719,268.8753091,446.0645834,2729.768463,84.6803902,992.77237,1880.196742,889.4161188,7665.559148
7724,231.8102423,255.1782211,406.706947,1947.693083,135.128226,1218.146158,1848.491277,971.2667838,7014.420938
7725,313.5445752,422.5339604,602.9789961,4569.577382,103.4532055,618.286606,1783.877298,674.5142362,9088.766259
7726,171.315074,173.8408265,758.5017715,2054.458003,86.544276,1102.029695,1847.923792,869.7804676,7064.393906
7727,204.3496509,275.3530734,528.8992339,2846.055794,103.5731813,1035.329801,3685.229794,778.2148036,9457.005332
7728,264.4363201,200.432801,303.3708561,1895.691733,194.3391132,1232.787507,1346.872478,595.0752888,6033.006097
7729,363.4405857,295.0131572,1142.237208,1764.059098,92.35719923,1058.86384,3830.335198,1248.273248,9794.579534
7730,235.405703,437.3062476,615.8610095,2645.45032,89.45450815,789.1092042,1533.659142,829.8223288,7176.068463
7731,317.0147667,173.4458065,316.3681793,2292.98239,113.4879619,668.3994013,2434.215012,783.580492,7099.49401
7732,312.4559432,439.3369626,465.3708844,1794.960495,157.6781887,524.9623249,4420.54218,1045.171086,9160.478065
7733,264.8510046,189.3248495,400.2964112,2158.287366,96.11468419,561.8709585,1668.291051,655.420396,5994.456721
7734,213.5900585,285.3860952,444.2631972,3300.637072,81.31422777,917.9574877,2440.666276,591.3661468,8275.180561
7735,342.1665477,449.8938326,397.2838709,3617.569173,83.11999031,498.6018847,1559.203294,531.0094804,7478.848074
7736,398.8634976,279.5518175,489.2570364,3140.426822,111.3497135,862.5008632,2661.299504,750.0322203,8693.281475
7737,274.586617,198.3840924,235.6615308,2262.906631,94.33988621,1236.705811,2921.069814,897.2669462,8120.921329
7738,302.0597822,489.0139319,402.3635909,2729.448302,67.6013275,820.0182707,3000.693534,846.5422242,8657.740963
7739,226.3976753,264.4436157,420.0682263,1602.576025,84.42656712,861.4717265,2549.583077,727.0816318,6736.048545
7740,216.5127674,212.9079058,617.4101989,2307.174999,100.7796829,745.5144232,2001.686925,717.8481952,6919.835097
7741,211.0992638,332.1064373,490.8528578,1939.01169,81.17613526,1016.786261,2417.249463,1126.017852,7614.29996
7742,261.7731239,287.4897002,390.2298119,2271.45363,67.52636088,824.6815942,3389.270616,1339.767512,8832.192349
7743,215.2719573,290.14645,350.2365711,2530.012478,55.98076599,844.594833,5400.126394,1634.079408,11320.44886
7744,229.6893179,189.7121619,341.2077094,3321.50264,77.52026947,439.3008187,3666.973196,887.9987341,9153.904847
7745,196.7062539,258.8635134,487.3288524,3406.93448,104.2238276,1394.389005,3561.979243,897.4413418,10307.86652
7746,267.1894289,255.0858218,330.5247056,3547.772599,67.48511488,983.9916951,3277.251586,985.0864582,9714.387409
7747,190.7684,277.3401146,765.7639819,1989.631996,110.76741,1141.819336,2981.073203,1295.374685,8752.539127
7748,355.156066,319.8898373,479.4860723,2316.54399,63.36030321,1528.96563,2597.24968,844.5584302,8505.210009
7749,369.8104514,183.0080391,439.1569245,2344.52673,93.4339991,706.6583118,2152.412214,650.5232483,6939.529918
7750,253.5799086,301.5740753,526.4981996,2404.266891,67.41840404,1230.471152,2260.137889,1077.104243,8121.050763
7751,328.7612784,305.2477617,335.1477943,2505.013963,94.72852059,393.8748804,2194.125814,804.9798264,6961.879839
7752,205.7231934,244.6801053,420.2693097,4501.931908,105.0192998,857.1575974,4854.11607,1928.792672,13117.69016
7753,263.4958018,331.1397793,473.1542246,2541.493684,163.4063445,933.4143841,1559.817597,725.766945,6991.68876
7754,227.8177709,321.6746547,534.2987512,1707.741284,67.0497743,1214.427421,1947.977025,974.4281774,6995.414859
7755,286.9462458,178.1380433,774.8054118,1683.794858,88.27824512,515.1458523,3950.012936,1014.658308,8491.7799
7756,229.9858316,209.2086754,462.4815245,2677.534865,74.26263934,730.5157393,3030.090977,1027.651249,8441.731501
7757,178.829693,246.2404978,461.5859272,1654.282362,131.2015794,942.4455661,1871.410861,939.4532954,6425.449782
7758,272.1197473,191.8233812,842.1953915,2357.333429,106.0819799,569.4236633,4892.58746,1381.945897,10613.51095
7759,176.1690142,270.520785,360.2056523,1897.617368,211.9503987,676.8625168,3057.956707,802.6615011,7453.943943
7760,257.5824889,269.4633922,748.2624926,2409.228243,117.5036825,1137.685702,2133.908292,579.5714285,7653.205722
7761,170.368266,161.906768,396.1248963,2475.996677,129.2737349,1126.554264,2628.255381,901.2701569,7989.750144
7762,255.2774192,235.7350797,332.9131296,1830.519224,142.9689065,795.193284,2121.682069,879.0827957,6593.371908
7763,275.0924806,232.9884169,437.0325558,2086.361122,80.0260941,489.9725787,2641.996633,793.8889182,7037.358799
7764,195.9463893,234.9927121,513.830377,2693.096136,90.34468164,1193.830842,3029.821819,813.4586942,8765.321651
7765,285.7758811,295.6944372,468.8765167,2205.281061,120.0925488,733.4495126,2981.741727,995.1566364,8086.068321
7766,229.0908906,353.3026866,418.378931,1884.324384,87.63242387,1037.235835,1324.549978,860.905526,6195.420655
7767,257.7624103,244.311494,499.5576351,1811.07738,128.1271718,842.4490201,1397.22034,608.4092448,5788.914696
7768,198.5551144,407.801988,389.8868749,2841.228233,162.2916786,785.2274484,2303.1704,741.0323718,7829.194109
7769,237.1184592,464.9368718,555.5591916,2305.270371,57.56651673,571.7250771,2038.797691,725.8199382,6956.794117
7770,207.6977184,203.8834894,396.9459922,2190.29448,92.86922506,1227.851217,2296.615582,702.0031827,7318.160887
7771,260.8908346,284.1241867,496.7280356,3185.020953,88.40279905,1283.454747,2273.259421,759.3262204,8631.207197
7772,254.724807,225.4425254,522.6145746,2300.234498,88.19736293,1269.756387,2300.704599,847.109808,7808.784562
7773,173.661833,236.9286138,343.6346507,1726.452926,79.00158383,1178.330119,2136.120402,656.4218718,6530.552
7774,243.4471841,220.0489921,490.9699758,2489.689932,76.94888003,1328.667689,2535.888276,876.3328082,8261.993737
7775,196.6957249,166.9379477,587.3188425,3231.853776,71.52411382,1115.884179,2125.38686,667.7639253,8163.365369
7776,260.0317344,270.3131593,427.886545,2283.751458,106.5423834,1144.072039,1795.053665,689.938802,6977.589786
7777,252.1432968,184.7511125,419.0529054,3689.640363,156.5425858,746.1990329,4013.993842,956.1677678,10418.49091
7778,315.3500509,334.2750991,419.0231517,2351.805604,107.2099975,886.685144,3168.924414,987.8808473,8571.154309
7779,215.9821708,303.92124,549.8272256,4340.902438,92.39922299,862.1714402,2015.003837,546.1792978,8926.386872
7780,418.7740291,195.0055167,416.4578198,2023.027768,102.2069882,795.030005,2763.756374,699.4640972,7413.722598
7781,123.3509436,271.427995,555.2062271,2323.152119,144.7819412,804.1198848,1017.966005,782.5889963,6022.594112
7782,197.7809299,316.269002,360.8824154,3211.097742,93.50325308,696.3231432,2213.382613,708.2230209,7797.462119
7783,206.3865678,202.71703,618.1031804,2858.489418,76.12025268,1130.423147,2748.715884,825.5478363,8666.503316
7784,319.315977,194.4060795,349.4977011,2450.642345,91.72325447,1210.295408,2470.56959,740.1127978,7826.563153
7785,273.8566539,350.0512585,382.1588888,2114.949832,63.27963105,565.2726823,3191.879869,991.3546944,7932.80351
7786,396.4496904,279.1802048,289.4043908,1867.132106,102.1852747,2047.209048,1857.895905,665.2294093,7504.686029
7787,294.7977752,243.7523253,738.0630153,2155.615628,200.6422624,1080.601599,1978.545325,782.170058,7474.187988
7788,266.5140755,200.9148095,520.1698947,1939.058922,61.21593698,796.0032647,1763.115492,1121.252603,6668.244998
7789,336.8522242,246.2356718,450.5686086,2126.885996,118.749252,918.9804381,3696.593324,989.4225893,8884.288104
7790,227.5057401,301.5867343,463.0443527,2681.015456,77.96115006,765.5243497,3118.558743,1046.747532,8681.944058
7791,285.210517,180.2862903,459.9638922,2203.123207,110.4436561,755.8583293,2329.747044,1101.424843,7426.057779
7792,595.2296233,294.0905425,511.5354767,2713.020067,101.5804785,607.8309514,3173.311968,1220.079417,9216.678524
7793,258.0276808,334.2362226,342.9160901,2762.604811,147.3915628,861.9495842,1708.531842,835.5253051,7251.183099
7794,453.927339,270.9350106,480.0541019,1314.463864,71.97450059,815.5995548,2240.810605,669.1720593,6316.937035
7795,475.5688768,254.5546294,327.1198063,3046.591247,131.2388679,1061.78771,1570.009524,519.6502207,7386.520882
7796,187.8813176,201.1871527,385.3218058,2310.593168,90.97323538,752.236755,3279.103469,1182.434694,8389.731597
7797,219.0999156,176.3235241,330.2054981,2253.335268,74.33519619,814.2774175,2046.014839,619.3064314,6532.89809
7798,278.4770966,236.1473561,382.4992178,2389.496181,126.8456258,822.0054314,3544.661239,1001.883317,8782.015465
7799,261.1903564,229.3283147,427.20617,1725.773162,234.977466,711.428994,2603.648656,764.0282916,6957.581411
7800,377.5053163,251.8687658,719.9152844,1660.873503,102.6246589,995.525668,1517.3691,733.0731151,6358.755412
7801,150.2971701,352.9346676,554.2722786,3919.736603,105.0220249,1185.589514,1942.540788,590.7074129,8801.100459
7802,246.4968919,268.3301886,415.3393647,2274.409075,74.66212547,689.4853423,2275.457274,985.5928584,7229.77312
7803,335.4028123,312.6520506,440.7536552,2492.039474,134.0009889,647.5888213,2492.019311,943.9525261,7798.409639
7804,229.288041,354.6136929,870.2342145,2122.609713,135.3213065,887.7108896,2375.822249,855.2236398,7830.823746
